Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species

Type	A0A009QVK8	GCF_000581835.1	-	152587	153339	-3791	-3039	0	WP_032005462.1	pyrimidine utilization protein B	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444
Type	A0A009QVK8	GCF_000581835.1	-	151472	152590	-3042	-1924	0	WP_032005460.1	pyrimidine utilization protein A	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444
Type	A0A009QVK8	GCF_000581835.1	-	150525	151112	-1564	-977	0	WP_032005458.1	malonic semialdehyde reductase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444
Type	A0A009QVK8	GCF_000581835.1	-	149722	150528	-980	-174	0	WP_032005456.1	pyrimidine utilization protein D	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444
Type	A0A009QVK8	GCF_000581835.1	+	149191	149547	1	357	0	WP_032005454.1	DUF488 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444
Type	A0A009QVK8	GCF_000581835.1	+	148755	149099	449	793	0	WP_002116259.1	zinc ribbon domain-containing protein YjdM	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444
Type	A0A009QVK8	GCF_000581835.1	+	148202	148543	1005	1346	0	WP_032005452.1	YegP family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444
Type	A0A009QVK8	GCF_000581835.1	-	146432	148147	1401	3116	0	WP_032005450.1	proline--tRNA ligase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444
Type	A0A009QVK8	GCF_000581835.1	-	143275	146373	3175	6273	0	WP_002116481.1	efflux RND transporter permease subunit	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter sp. 1542444

Type	A0A009QS71	GCF_000369025.1	-	8298	8798	-5300	-4800	0	WP_005065664.1	DUF2726 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678
Type	A0A009QS71	GCF_000369025.1	-	5605	7983	-4485	-2107	0	WP_005065662.1	YgiQ family radical SAM protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678
Type	A0A009QS71	GCF_000369025.1	-	4134	5393	-1895	-636	0	WP_025469756.1	esterase-like activity of phytase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678
Type	A0A009QS71	GCF_000369025.1	-	3579	3983	-485	-81	0	WP_005065659.1	helix-turn-helix domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678
Type	A0A009QS71	GCF_000369025.1	+	3012	3497	1	486	0	WP_005065657.1	DUF2938 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678
Type	A0A009QS71	GCF_000369025.1	+	2427	2993	505	1071	0	WP_005065655.1	flavodoxin family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678
Type	A0A009QS71	GCF_000369025.1	+	2189	2422	1076	1309	0	WP_005065652.1	DUF2798 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678
Type	A0A009QS71	GCF_000369025.1	+	1300	1908	1590	2198	0	WP_080630986.1	transglycosylase SLT domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678
Type	A0A009QS71	GCF_000369025.1	-	246	1244	2254	3252	0	WP_005065649.1	cysteine synthase A	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii ANC 3678

Type	A0A009RR21	GCF_026622715.1	-	39014	41089	-5296	-3221	0	WP_005072682.1	zinc piracy TonB-dependent receptor ZnuD	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009RR21	GCF_026622715.1	+	38113	38877	-3084	-2320	0	WP_005072679.1	DUF4184 family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009RR21	GCF_026622715.1	+	36158	37942	-2149	-365	0	WP_002116046.1	aspartate--tRNA ligase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009RR21	GCF_026622715.1	+	35792	36010	-217	1	0	WP_002116556.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009RR21	GCF_026622715.1	+	34860	35792	1	933	0	WP_002116205.1	glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009RR21	GCF_026622715.1	+	33801	34820	973	1992	0	WP_119030030.1	glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009RR21	GCF_026622715.1	-	32652	33695	2098	3141	0	WP_002116052.1	ELM1/GtrOC1 family putative glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009RR21	GCF_026622715.1	-	31656	32639	3154	4137	0	WP_002116302.1	glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009RR21	GCF_026622715.1	-	30844	31653	4140	4949	0	WP_005064195.1	polysaccharide deacetylase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii

Type	A0A009SIF9	GCF_032941065.1	-	96967	98214	-3760	-2513	0	WP_000202659.1	SfnB family sulfur acquisition oxidoreductase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SIF9	GCF_032941065.1	+	98472	99770	-2255	-957	0	WP_001096918.1	AarF/ABC1/UbiB kinase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SIF9	GCF_032941065.1	+	99871	100125	-856	-602	0	WP_001224256.1	type B 50S ribosomal protein L31	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SIF9	GCF_032941065.1	-	100259	100702	-468	-25	0	WP_004737980.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SIF9	GCF_032941065.1	+	100728	100979	1	252	0	WP_001071970.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SIF9	GCF_032941065.1	+	101052	102206	325	1479	0	WP_000200014.1	replication initiation factor domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SIF9	GCF_032941065.1	+	102196	102507	1469	1780	0	WP_001159851.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SIF9	GCF_032941065.1	+	102796	103056	2069	2329	0	WP_004737975.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SIF9	GCF_032941065.1	+	103155	104462	2428	3735	0	WP_004737974.1	virulence factor TspB C-terminal domain-related protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii

Type	A0A009SHB3	GCF_030124895.1	-	84420	85838	-4761	-3343	0	WP_000278276.1	PLP-dependent aminotransferase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SHB3	GCF_030124895.1	-	84187	84321	-3244	-3110	0	WP_000749814.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SHB3	GCF_030124895.1	-	83168	84172	-3095	-2091	0	WP_032059201.1	cytochrome d ubiquinol oxidase subunit II	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SHB3	GCF_030124895.1	-	81730	83175	-2098	-653	0	WP_000051999.1	cytochrome ubiquinol oxidase subunit I	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SHB3	GCF_030124895.1	+	80258	81076	1	819	0	WP_032059200.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SHB3	GCF_030124895.1	+	78844	80139	938	2233	0	WP_032059199.1	acyl-CoA dehydrogenase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SHB3	GCF_030124895.1	+	77276	78667	2410	3801	0	WP_031987537.1	LLM class flavin-dependent oxidoreductase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SHB3	GCF_030124895.1	+	75614	77080	3997	5463	0	WP_032059198.1	MFS transporter	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009SHB3	GCF_030124895.1	-	74368	75552	5525	6709	0	WP_032059197.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii

Type	A0A009QQ47	GCF_026622715.1	+	164617	164715	-3467	-3369	0	WP_004793966.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009QQ47	GCF_026622715.1	+	164708	165616	-3376	-2468	0	WP_000140408.1	sulfate adenylyltransferase subunit CysD	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009QQ47	GCF_026622715.1	+	165647	167260	-2437	-824	0	WP_005802949.1	sulfate adenylyltransferase subunit CysN	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009QQ47	GCF_026622715.1	-	167314	167871	-770	-213	0	WP_005802947.1	DUF2239 family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009QQ47	GCF_026622715.1	+	168085	168597	1	513	0	WP_002117749.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009QQ47	GCF_026622715.1	-	168640	169977	556	1893	0	WP_005802944.1	CitMHS family transporter	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009QQ47	GCF_026622715.1	-	170547	171872	2463	3788	0	WP_002117726.1	hemolysin family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009QQ47	GCF_026622715.1	-	171996	172985	3912	4901	0	WP_004703082.1	LysR family transcriptional regulator	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009QQ47	GCF_026622715.1	+	173573	175177	5489	7093	0	WP_002117581.1	isocitrate lyase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii

Type	A0A009NJ90	GCF_036940495.1	+	25208	25939	-2661	-1930	0	WP_005802756.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NJ90	GCF_036940495.1	+	24234	25205	-1927	-956	0	WP_002121495.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NJ90	GCF_036940495.1	+	23661	23972	-694	-383	0	WP_005802754.1	HeH/LEM domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NJ90	GCF_036940495.1	+	23277	23657	-379	1	0	WP_002121501.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NJ90	GCF_036940495.1	+	22909	23277	1	369	0	WP_023187965.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NJ90	GCF_036940495.1	+	22197	22871	407	1081	0	WP_000168342.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NJ90	GCF_036940495.1	+	21992	22162	1116	1286	0	WP_000220307.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NJ90	GCF_036940495.1	+	21571	21981	1297	1707	0	WP_005135681.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NJ90	GCF_036940495.1	+	21231	21599	1679	2047	0	WP_005135680.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii

Type	A0A009PG53	GCF_030124895.1	-	84420	85838	-4761	-3343	0	WP_000278276.1	PLP-dependent aminotransferase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PG53	GCF_030124895.1	-	84187	84321	-3244	-3110	0	WP_000749814.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PG53	GCF_030124895.1	-	83168	84172	-3095	-2091	0	WP_032059201.1	cytochrome d ubiquinol oxidase subunit II	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PG53	GCF_030124895.1	-	81730	83175	-2098	-653	0	WP_000051999.1	cytochrome ubiquinol oxidase subunit I	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PG53	GCF_030124895.1	+	80258	81076	1	819	0	WP_032059200.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PG53	GCF_030124895.1	+	78844	80139	938	2233	0	WP_032059199.1	acyl-CoA dehydrogenase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PG53	GCF_030124895.1	+	77276	78667	2410	3801	0	WP_031987537.1	LLM class flavin-dependent oxidoreductase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PG53	GCF_030124895.1	+	75614	77080	3997	5463	0	WP_032059198.1	MFS transporter	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PG53	GCF_030124895.1	-	74368	75552	5525	6709	0	WP_032059197.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii

Type	A0A009PAG1	GCF_003356965.1	+	204553	206691	-4432	-2294	0	WP_000113824.1	elongation factor G	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PAG1	GCF_003356965.1	+	206786	206872	-2199	-2113	0	WP_001029592.1	GTP-binding protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PAG1	GCF_003356965.1	+	207076	207664	-1909	-1321	0	WP_000542094.1	EF-Tu/IF-2/RF-3 family GTPase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PAG1	GCF_003356965.1	+	207868	208749	-1117	-236	0	WP_000992305.1	metal-dependent hydrolase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PAG1	GCF_003356965.1	+	208986	209861	1	876	0	WP_000992291.1	metal-dependent hydrolase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PAG1	GCF_003356965.1	+	209970	210425	985	1440	0	WP_000621543.1	ribosomal protein S18-alanine N-acetyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PAG1	GCF_003356965.1	-	210470	211285	1485	2300	0	WP_000844343.1	arginyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PAG1	GCF_003356965.1	-	211304	212035	2319	3050	0	WP_000854785.1	leucyl/phenylalanyl-tRNA--protein transferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PAG1	GCF_003356965.1	-	212155	213102	3170	4117	0	WP_001276144.1	thioredoxin-disulfide reductase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii

Type	A0A009NQA1	GCF_026622715.1	-	39014	41089	-5296	-3221	0	WP_005072682.1	zinc piracy TonB-dependent receptor ZnuD	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NQA1	GCF_026622715.1	+	38113	38877	-3084	-2320	0	WP_005072679.1	DUF4184 family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NQA1	GCF_026622715.1	+	36158	37942	-2149	-365	0	WP_002116046.1	aspartate--tRNA ligase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NQA1	GCF_026622715.1	+	35792	36010	-217	1	0	WP_002116556.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NQA1	GCF_026622715.1	+	34860	35792	1	933	0	WP_002116205.1	glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NQA1	GCF_026622715.1	+	33801	34820	973	1992	0	WP_119030030.1	glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NQA1	GCF_026622715.1	-	32652	33695	2098	3141	0	WP_002116052.1	ELM1/GtrOC1 family putative glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NQA1	GCF_026622715.1	-	31656	32639	3154	4137	0	WP_002116302.1	glycosyltransferase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii
Type	A0A009NQA1	GCF_026622715.1	-	30844	31653	4140	4949	0	WP_005064195.1	polysaccharide deacetylase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter pittii

Type	A0A009PT82	GCF_032941065.1	-	96967	98214	-3760	-2513	0	WP_000202659.1	SfnB family sulfur acquisition oxidoreductase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PT82	GCF_032941065.1	+	98472	99770	-2255	-957	0	WP_001096918.1	AarF/ABC1/UbiB kinase family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PT82	GCF_032941065.1	+	99871	100125	-856	-602	0	WP_001224256.1	type B 50S ribosomal protein L31	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PT82	GCF_032941065.1	-	100259	100702	-468	-25	0	WP_004737980.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PT82	GCF_032941065.1	+	100728	100979	1	252	0	WP_001071970.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PT82	GCF_032941065.1	+	101052	102206	325	1479	0	WP_000200014.1	replication initiation factor domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PT82	GCF_032941065.1	+	102196	102507	1469	1780	0	WP_001159851.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PT82	GCF_032941065.1	+	102796	103056	2069	2329	0	WP_004737975.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009PT82	GCF_032941065.1	+	103155	104462	2428	3735	0	WP_004737974.1	virulence factor TspB C-terminal domain-related protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii

Type	A0A009QLL2	GCF_929607075.1	-	100264	101088	-3395	-2571	0	WP_000734697.1	tetratricopeptide repeat protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009QLL2	GCF_929607075.1	-	101271	101981	-2388	-1678	0	WP_000850476.1	DsbC family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009QLL2	GCF_929607075.1	-	102127	102849	-1532	-810	0	WP_000054207.1	folate-binding protein YgfZ	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009QLL2	GCF_929607075.1	+	103066	103515	-593	-144	0	WP_000190594.1	SRPBCC family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009QLL2	GCF_929607075.1	+	103660	104016	1	357	0	WP_005134787.1	DUF488 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009QLL2	GCF_929607075.1	+	104110	104454	451	795	0	WP_000056785.1	zinc ribbon domain-containing protein YjdM	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009QLL2	GCF_929607075.1	+	104666	105007	1007	1348	0	WP_000929502.1	YegP family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009QLL2	GCF_929607075.1	-	105060	106775	1401	3116	0	WP_005134790.1	proline--tRNA ligase	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009QLL2	GCF_929607075.1	-	106834	109932	3175	6273	0	WP_000264365.1	efflux RND transporter permease subunit	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii

Type	A0A009Q3K7	GCF_003356965.1	+	62558	63193	-3466	-2831	0	WP_017897439.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009Q3K7	GCF_003356965.1	+	61329	62264	-2537	-1602	0	WP_000128669.1	ABC transporter ATP-binding protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009Q3K7	GCF_003356965.1	+	60559	61332	-1605	-832	0	WP_001010536.1	ABC transporter permease	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009Q3K7	GCF_003356965.1	+	59750	60562	-835	-23	0	WP_000110166.1	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009Q3K7	GCF_003356965.1	+	59076	59726	1	651	0	WP_001115740.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009Q3K7	GCF_003356965.1	+	57805	58947	780	1922	0	WP_000075224.1	rod shape-determining protein RodA	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009Q3K7	GCF_003356965.1	+	56784	57785	1942	2943	0	WP_000951088.1	lytic murein transglycosylase B	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009Q3K7	GCF_003356965.1	+	55876	56493	3234	3851	0	WP_001177236.1	septal ring lytic transglycosylase RlpA family protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii
Type	A0A009Q3K7	GCF_003356965.1	+	54867	55319	4408	4860	0	WP_000835608.1	DUF962 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Acinetobacter	Acinetobacter baumannii

Type	A0A016EFX5	GCF_008086695.1	+	220969	221577	-3063	-2455	0	WP_148584823.1	master DNA invertase Mpi family serine-type recombinase	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis
Type	A0A016EFX5	GCF_008086695.1	+	220709	220951	-2437	-2195	0	WP_005812729.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis
Type	A0A016EFX5	GCF_008086695.1	+	219223	220110	-1596	-709	0	WP_148584819.1	helix-turn-helix domain-containing protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis
Type	A0A016EFX5	GCF_008086695.1	+	218517	219194	-680	-3	0	WP_148584817.1	DUF6633 family protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis
Type	A0A016EFX5	GCF_008086695.1	+	218328	218513	1	186	0	WP_011202826.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis
Type	A0A016EFX5	GCF_008086695.1	+	217818	218309	205	696	0	WP_148584815.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis
Type	A0A016EFX5	GCF_008086695.1	+	217256	217687	827	1258	0	WP_187326627.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis
Type	A0A016EFX5	GCF_008086695.1	+	216355	217215	1299	2159	0	WP_168946808.1	S49 family peptidase	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis
Type	A0A016EFX5	GCF_008086695.1	+	214112	216328	2186	4402	0	WP_148584811.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis

Type	A0A016E8Q7	GCF_019127815.1	+	110449	111066	-2177	-1560	0	WP_004326286.1	DUF4313 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus
Type	A0A016E8Q7	GCF_019127815.1	+	111082	111237	-1544	-1389	0	WP_005776881.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus
Type	A0A016E8Q7	GCF_019127815.1	+	111253	111597	-1373	-1029	0	WP_004326288.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus
Type	A0A016E8Q7	GCF_019127815.1	+	111616	112593	-1010	-33	0	WP_005776880.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus
Type	A0A016E8Q7	GCF_019127815.1	+	112627	112920	1	294	0	WP_004326290.1	DUF4120 family protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus
Type	A0A016E8Q7	GCF_019127815.1	+	112926	113201	300	575	0	WP_073212623.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus
Type	A0A016E8Q7	GCF_019127815.1	+	113220	114158	594	1532	0	WP_005776878.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus
Type	A0A016E8Q7	GCF_019127815.1	+	114155	114424	1529	1798	0	WP_005776877.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus
Type	A0A016E8Q7	GCF_019127815.1	+	114421	115233	1795	2607	0	WP_005776876.1	DUF4121 family protein	na	na_na	na_na_na	na_na_na_na	Phocaeicola	Phocaeicola vulgatus

Type	A0A016E4C7	GCF_000598205.1	+	43746	45869	-4540	-2417	0	WP_032602484.1	DUF4493 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis str. 3988 T1
Type	A0A016E4C7	GCF_000598205.1	+	43066	43743	-2414	-1737	0	WP_022347874.1	DUF4493 domain-containing protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis str. 3988 T1
Type	A0A016E4C7	GCF_000598205.1	+	42809	42961	-1632	-1480	0	WP_005797871.1	hypothetical protein	na	na_na	na_na_na	na_na_na_na	Bacteroides	Bacteroides fragilis str. 3988 T1
